'''
Test against CTM baseline for SMAX
Set INC:
INC_ENABLED = False
INC_POOLING = mean
CTM_ITERATIONS = 3
INC_CONSENSUS_DROPOUT = 0.0
INC_DEBUG_SHAPES = True
'''
! python jaxMARLV2/smax_ctm/train_mappo_ctm.py


2026-04-11 09:54:26.822501: E external/local_xla/xla/stream_executor/cuda/cuda_fft.cc:467] Unable to register cuFFT factory: Attempting to register factory for plugin cuFFT when one has already been registered
WARNING: All log messages before absl::InitializeLog() is called are written to STDERR
E0000 00:00:1775901266.843764   26424 cuda_dnn.cc:8579] Unable to register cuDNN factory: Attempting to register factory for plugin cuDNN when one has already been registered
E0000 00:00:1775901266.850774   26424 cuda_blas.cc:1407] Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered
W0000 00:00:1775901266.867388   26424 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.
W0000 00:00:1775901266.867414   26424 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.
W0000 00:00:1775901266.867417   26424 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.
W0000 00:00:1775901266.867421   26424 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.
Starting 3m MAPPO Baseline...
INC shape check | traj obs shape=(T=128, B=384, ...) | INC_NUM_AGENTS=3 | inferred num_envs=128
Step  1654784 | Return:       1.66 | Win Rate:  0.70 | Loss:     0.0201 | Ent:   0.3296 | GradN(actor/critic):   0.3082/  0.4515
Step  1671168 | Return:       1.65 | Win Rate:  0.70 | Loss:     0.0185 | Ent:   0.3249 | GradN(actor/critic):   0.1773/  0.3112
Step  1687552 | Return:       1.66 | Win Rate:  0.71 | Loss:     0.0183 | Ent:   0.3263 | GradN(actor/critic):   0.1996/  0.1756
Step  1703936 | Return:       1.67 | Win Rate:  0.71 | Loss:     0.0174 | Ent:   0.3185 | GradN(actor/critic):   0.1902/  0.1397
Step  1720320 | Return:       1.70 | Win Rate:  0.74 | Loss:     0.0169 | Ent:   0.3129 | GradN(actor/critic):   0.2428/  0.1493
Step  1736704 | Return:       1.72 | Win Rate:  0.75 | Loss:     0.0166 | Ent:   0.3124 | GradN(actor/critic):   0.2925/  0.1443
Step  1753088 | Return:       1.70 | Win Rate:  0.74 | Loss:     0.0171 | Ent:   0.3072 | GradN(actor/critic):   0.2563/  0.1940
Step  1769472 | Return:       1.69 | Win Rate:  0.73 | Loss:     0.0167 | Ent:   0.3155 | GradN(actor/critic):   0.2248/  0.2361
Step  1785856 | Return:       1.70 | Win Rate:  0.74 | Loss:     0.0174 | Ent:   0.3161 | GradN(actor/critic):   0.2247/  0.2732
Step  1802240 | Return:       1.68 | Win Rate:  0.72 | Loss:     0.0174 | Ent:   0.3123 | GradN(actor/critic):   0.1720/  0.2724
Step  1818624 | Return:       1.69 | Win Rate:  0.73 | Loss:     0.0175 | Ent:   0.3097 | GradN(actor/critic):   0.1999/  0.1801
Step  1835008 | Return:       1.72 | Win Rate:  0.75 | Loss:     0.0162 | Ent:   0.3126 | GradN(actor/critic):   0.2152/  0.1997
Step  1851392 | Return:       1.68 | Win Rate:  0.72 | Loss:     0.0172 | Ent:   0.3108 | GradN(actor/critic):   0.1910/  0.1899
Step  1867776 | Return:       1.68 | Win Rate:  0.72 | Loss:     0.0174 | Ent:   0.3055 | GradN(actor/critic):   0.3152/  0.1487
